3,0,"0.157731197967151987357982868170497"
3,1,"0.684537604065696025284034263659007"
5,0,"0.0346740339015203845015205526250183"
5,1,"0.238967963403991176639382647321861"
5,2,"0.452716005388976877718193600106242"
7,0,"0.0147522155456527390023557957063230"
7,1,"0.0834343670151106873440479193851091"
7,2,"0.235481927234410074622103983311054"
7,3,"0.332662980409652998062984603195029"
9,0,"0.00848834740391993443954816479565227"
9,1,"0.0380778260089257710105354813373622"
9,2,"0.111165024554306281907899222037482"
9,3,"0.211356706253794220675125232039517"
9,4,"0.261824191558107583933783799579972"
11,0,"0.00571868271915187840635847261136301"
11,1,"0.0211290853888467554173810240478682"
11,2,"0.0583734344368824468689694566143179"
11,3,"0.120611292931286604975634885839319"
11,4,"0.186408010138892652337712234272098"
11,5,"0.215518988769879323987887853230068"
13,0,"0.00422857026859920990153387805054336"
13,1,"0.0133733831194240935889552107990902"
13,2,"0.0343019935419378155404655509211713"
13,3,"0.0713605681996865571974691426887806"
13,4,"0.120415533467874474275219402152578"
13,5,"0.164819963276437136150231000730635"
13,6,"0.182999976252081426692251629314403"
15,0,"0.00332025400076895564350574055434992"
15,1,"0.00926727925382647390029741636196450"
15,2,"0.0220865006469249549577173957087039"
15,3,"0.0449476897165947455123991774809520"
15,4,"0.0781094743490368573440631380645264"
15,5,"0.115910799338359573782920331776382"
15,6,"0.146883728923929197475408543584487"
15,7,"0.158948547541118482767376512937269"
17,0,"0.00271719924757717883431009728865432"
17,1,"0.00685060482641917208753679989264375"
17,2,"0.0152677869670349384067599147361649"
17,3,"0.0300793415302566479380320531579291"
17,4,"0.0523853894736515034414121318996586"
17,5,"0.0806501957285272859372556684247275"
17,6,"0.109763270070611760966663674055225"
17,7,"0.132058738919251237642633385904095"
17,8,"0.140454946473340549490792549281804"
19,0,"0.00229135367566796133181915027132319"
19,1,"0.00531137035317720979939908165598621"
19,2,"0.0111521735628903848229113790309150"
19,3,"0.0212106255109749149711220053260782"
19,4,"0.0365418628185414037044808230412377"
19,5,"0.0570260174970713881147366117993157"
19,6,"0.0806124509960304477507454804094387"
19,7,"0.103223637714323144289103040348343"
19,8,"0.119730563565710450220210160068907"
19,9,"0.125799888611225389990944536096911"
21,0,"0.00197638053096021203880143128394184"
21,1,"0.00426980430135008760143257544358182"
21,2,"0.00850603071334243936212178897879936"
21,3,"0.0156253156786006143419692033862121"
21,4,"0.0264676078962570960678819251305478"
21,5,"0.0413414434402529769341967908683492"
